typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20200101","2020","52","2020","108","BDI","Burundi","M","Import","0","W00","World","0","W00","World","H5","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","55089.5","false","8","kg","55089.5","false","55538","false","0","false","90795.594",,"90795.594","0","false","true",
"C","A","20200101","2020","52","2020","112","BLR","Belarus","M","Import","0","W00","World","0","W00","World","H5","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37295105.519","true","-1","N/A","0","false","37295105.519","true","0","false","107879700","0","107879700","6","false","true",
"C","A","20200101","2020","52","2020","116","KHM","Cambodia","M","Import","0","W00","World","0","W00","World","H5","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1311528.5","false","8","kg","1311528.5","false","1311528.5","false","0","false","4463214.2","0","4463214.2","0","false","true",
"C","A","20200101","2020","52","2020","120","CMR","Cameroon","M","Import","0","W00","World","0","W00","World","H5","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3456720.935","true","-1","N/A","0","false","3456720.935","true","0","false","2829802.27",,"2829802.27","6","false","true",
"C","A","20200101","2020","52","2020","124","CAN","Canada","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","256689263.979","true","-1","N/A","0","false","256689263.979","true","0","false",,"1205402691.225","1205402691.225","6","false","true",
"C","A","20200101","2020","52","2020","132","CPV","Cabo Verde","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","558762","false","8","kg","558762","false","558762","false","0","false","1217052.485","0","1217052.485","0","false","true",
"C","A","20200101","2020","52","2020","136","CYM","Cayman Isds","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","935956.91","true","-1","N/A","0","false","935956.91","true","0","false","3074948.984","0","3074948.984","6","false","true",
"C","A","20200101","2020","52","2020","140","CAF","Central African Rep.","M","Import","0","W00","World","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","38612","false","8","kg","38612","false","38612","false","0","false","36350.988","0","36350.988","0","false","true",
"C","A","20200101","2020","52","2020","144","LKA","Sri Lanka","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","104877.68","false","8","kg","104877.68","false","104877.68","false","0","false","416991.616","0","416991.616","0","false","true",
"C","A","20200101","2020","52","2020","152","CHL","Chile","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15803632.024","false","8","kg","15803632.024","false","15803632.024","false","0","false","45754728.958","43434330.083","45754728.958","0","false","true",
"C","A","20200101","2020","52","2020","156","CHN","China","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","70625805.732","true","-1","N/A","0","false","70625805.732","true","0","false","313102114","0","313102114","6","false","true",
"C","A","20200101","2020","52","2020","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","63435078.42","false","8","kg","63435078.42","false","63435078.42","false","0","false","101024283.73","97284817.18","101024283.73","0","false","true",
"C","A","20200101","2020","52","2020","174","COM","Comoros","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","71761.72","false","8","kg","71761.72","false","71761.72","false","0","false","140484.142",,"140484.142","0","false","true",
"C","A","20200101","2020","52","2020","178","COG","Congo","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","120754.64","false","8","kg","120754.64","false","120754.64","false","0","false","473223.47","0","473223.47","0","false","true",
"C","A","20200101","2020","52","2020","180","COD","Dem. Rep. of the Congo","M","Import","0","W00","World","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","90221","false","8","kg","90221","false","90221","false","0","false","297380.345",,"297380.345","0","false","true",
"C","A","20200101","2020","52","2020","188","CRI","Costa Rica","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12536393.85","true","-1","N/A","0","false","12536393.85","true","0","false","22442022.94","0","22442022.94","6","false","true",
"C","A","20200101","2020","52","2020","191","HRV","Croatia","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21016462.379","false","8","kg","21016462.379","false","21016462.379","false","0","false","71870225","0","71870225","0","false","true",
"C","A","20200101","2020","52","2020","192","CUB","Cuba","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5333450.395","false","8","kg","5333450.395","false","5333450.395","false","0","false","15337408.76",,"15337408.76","0","false","true",
"C","A","20200101","2020","52","2020","196","CYP","Cyprus","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3354628","false","8","kg","3354628","false","3354628","false","0","false","23433877.94","0","23433877.94","0","false","true",
"C","A","20200101","2020","52","2020","203","CZE","Czechia","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","56663014.081","true","-1","N/A","0","false","56663014.081","true","0","false","269787764","264105578","269787764","6","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","65102.07","false","8","kg","65102.07","false","65102.07","false","0","false","160412.281",,"160412.281","0","false","true",
"C","A","20200101","2020","52","2020","208","DNK","Denmark","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","35945472","false","8","kg","35945472","false","35945472","false","0","false","170270509.089","0","170270509.089","0","false","true",
"C","A","20200101","2020","52","2020","212","DMA","Dominica","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7844.832","true","-1","N/A","0","false","7844.832","true","0","false","31717.746",,"31717.746","6","false","true",
"C","A","20200101","2020","52","2020","214","DOM","Dominican Rep.","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9380271.57","false","-1","N/A","0","false","11876103","false","0","false",,"24758469.69","24758469.69","0","false","true",
"C","A","20200101","2020","52","2020","124","CAN","Canada","M","Import","0","W00","World","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","103772016.283","true","-1","N/A","0","false","103772016.283","true","0","false",,"258448905.547","258448905.547","6","false","true",
"C","A","20200101","2020","52","2020","132","CPV","Cabo Verde","M","Import","0","W00","World","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7","false","8","kg","7","false","7","false","0","false","22.336","0","22.336","0","false","true",
"C","A","20200101","2020","52","2020","136","CYM","Cayman Isds","M","Import","0","W00","World","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","224.455","true","-1","N/A","0","false","224.455","true","0","false","603.075","0","603.075","6","false","true",
"C","A","20200101","2020","52","2020","152","CHL","Chile","M","Import","0","W00","World","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19341.558","false","8","kg","19341.558","false","19341.558","false","0","false","129845.67","123381.45","129845.67","0","false","true",
"C","A","20200101","2020","52","2020","156","CHN","China","M","Import","0","W00","World","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20292692.388","true","-1","N/A","0","false","20292692.388","true","0","false","52968312","0","52968312","6","false","true",
"C","A","20200101","2020","52","2020","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","180037","false","8","kg","180037","false","180037","false","0","false","481041.25","475259.56","481041.25","0","false","true",
"C","A","20200101","2020","52","2020","174","COM","Comoros","M","Import","0","W00","World","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1400","false","8","kg","1400","false","1400","false","0","false","2220.775",,"2220.775","0","false","true",
"C","A","20200101","2020","52","2020","180","COD","Dem. Rep. of the Congo","M","Import","0","W00","World","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","72271","false","8","kg","72271","false","72271","false","0","false","51776.319",,"51776.319","0","false","true",
"C","A","20200101","2020","52","2020","188","CRI","Costa Rica","M","Import","0","W00","World","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","63321","false","8","kg","63321","false","63321","false","0","false","155469.05","0","155469.05","0","false","true",
"C","A","20200101","2020","52","2020","191","HRV","Croatia","M","Import","0","W00","World","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1770818.45","false","8","kg","1770818.45","false","1770818.45","false","0","false","5143662","0","5143662","0","false","true",
"C","A","20200101","2020","52","2020","196","CYP","Cyprus","M","Import","0","W00","World","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2012","false","8","kg","2012","false","2012","false","0","false","7090.753","0","7090.753","0","false","true",
"C","A","20200101","2020","52","2020","203","CZE","Czechia","M","Import","0","W00","World","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","121206.11","true","-1","N/A","0","false","121206.11","true","0","false","640448","615721","640448","6","false","true",
"C","A","20200101","2020","52","2020","208","DNK","Denmark","M","Import","0","W00","World","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","773191","false","8","kg","773191","false","773191","false","0","false","2288382.607","0","2288382.607","0","false","true",
"C","A","20200101","2020","52","2020","212","DMA","Dominica","M","Import","0","W00","World","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22928","false","8","kg","22928","false","22928","false","0","false","85831.766",,"85831.766","0","false","true",
"C","A","20200101","2020","52","2020","214","DOM","Dominican Rep.","M","Import","0","W00","World","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4704","false","8","kg","4704","false","4704","false","0","false",,"23898.7","23898.7","0","false","true",
